"CAI_IND"|"Indicator"|"LOCATION"|"Country"|"TIME"|"Time"|"Value"|"Flag Codes"|"Flags"
"600139"|"Total number of television channels"|"CYP"|"Cyprus"|"2006"|"2006"|3||
"600139"|"Total number of television channels"|"DJI"|"Djibouti"|"2004"|"2004"|1||
"600139"|"Total number of television channels"|"DOM"|"Dominican Republic"|"2005"|"2005"|1||
"600139"|"Total number of television channels"|"ECU"|"Ecuador"|"2005"|"2005"|4||
"600139"|"Total number of television channels"|"EGY"|"Egypt"|"2005"|"2005"|33||
"600139"|"Total number of television channels"|"EST"|"Estonia"|"2005"|"2005"|1||
"600139"|"Total number of television channels"|"EST"|"Estonia"|"2006"|"2006"|3||
"600139"|"Total number of television channels"|"ETH"|"Ethiopia"|"2005"|"2005"|1||
"600139"|"Total number of television channels"|"GMB"|"Gambia"|"2005"|"2005"|2||
"600139"|"Total number of television channels"|"GTM"|"Guatemala"|"2005"|"2005"|71||
"600139"|"Total number of television channels"|"IND"|"India"|"2005"|"2005"|27||
"600139"|"Total number of television channels"|"JAM"|"Jamaica"|"2005"|"2005"|1||
"600139"|"Total number of television channels"|"JOR"|"Jordan"|"2005"|"2005"|5||
"600139"|"Total number of television channels"|"LVA"|"Latvia"|"2005"|"2005"|24||
"600139"|"Total number of television channels"|"LVA"|"Latvia"|"2006"|"2006"|2||
"600139"|"Total number of television channels"|"LTU"|"Lithuania"|"2005"|"2005"|2||
"600139"|"Total number of television channels"|"MKD"|"North Macedonia"|"2005"|"2005"|64||
"600139"|"Total number of television channels"|"MKD"|"North Macedonia"|"2006"|"2006"|0|"n"|"Magnitude nil or negligible"
"600139"|"Total number of television channels"|"MLT"|"Malta"|"2005"|"2005"|2||
"600139"|"Total number of television channels"|"MLT"|"Malta"|"2006"|"2006"|2||
"600139"|"Total number of television channels"|"MRT"|"Mauritania"|"2006"|"2006"|1||
"600139"|"Total number of television channels"|"MUS"|"Mauritius"|"2005"|"2005"|11||
"600139"|"Total number of television channels"|"MDA"|"Republic of Moldova"|"2005"|"2005"|4||
"600139"|"Total number of television channels"|"MNG"|"Mongolia"|"2005"|"2005"|44||
"600139"|"Total number of television channels"|"MMR"|"Myanmar"|"2005"|"2005"|10||
"600139"|"Total number of television channels"|"NPL"|"Nepal"|"2005"|"2005"|3||
"600139"|"Total number of television channels"|"NIC"|"Nicaragua"|"2005"|"2005"|1||
"600139"|"Total number of television channels"|"NER"|"Niger"|"2005"|"2005"|3||
"600139"|"Total number of television channels"|"NGA"|"Nigeria"|"2005"|"2005"|137||
"600139"|"Total number of television channels"|"PSE"|"Palestine"|"2005"|"2005"|31||
"600139"|"Total number of television channels"|"PAK"|"Pakistan"|"2005"|"2005"|11||
"600139"|"Total number of television channels"|"PAN"|"Panama"|"2005"|"2005"|71||
"600139"|"Total number of television channels"|"PNG"|"Papua New Guinea"|"2005"|"2005"|2||
"600139"|"Total number of television channels"|"PER"|"Peru"|"2005"|"2005"|254||
"600139"|"Total number of television channels"|"ROU"|"Romania"|"2005"|"2005"|8||
"600139"|"Total number of television channels"|"ROU"|"Romania"|"2006"|"2006"|4||
"600139"|"Total number of television channels"|"RUS"|"Russian Federation"|"2006"|"2006"|13||
"600139"|"Total number of television channels"|"LCA"|"Saint Lucia"|"2005"|"2005"|3||
"600139"|"Total number of television channels"|"VCT"|"Saint Vincent and the Grenadines"|"2006"|"2006"|1||
"600139"|"Total number of television channels"|"SVN"|"Slovenia"|"2006"|"2006"|5||
"600139"|"Total number of television channels"|"ZAF"|"South Africa"|"2005"|"2005"|4||
"600139"|"Total number of television channels"|"SUR"|"Suriname"|"2005"|"2005"|15||
"600139"|"Total number of television channels"|"SYR"|"Syrian Arab Republic"|"2005"|"2005"|3||
"600139"|"Total number of television channels"|"TZA"|"United Republic of Tanzania"|"2005"|"2005"|1||
"600139"|"Total number of television channels"|"TUN"|"Tunisia"|"2005"|"2005"|3||
"600139"|"Total number of television channels"|"UGA"|"Uganda"|"2005"|"2005"|4||
"600139"|"Total number of television channels"|"UKR"|"Ukraine"|"2005"|"2005"|274||
"600139"|"Total number of television channels"|"ARE"|"United Arab Emirates"|"2005"|"2005"|3||
"600139"|"Total number of television channels"|"XDN"|"Sudan (pre-secession)"|"2005"|"2005"|3||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"AUS"|"Australia"|"2005"|"2005"|99.2||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"AUT"|"Austria"|"2005"|"2005"|98.4||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"CZE"|"Czechia"|"2005"|"2005"|98.6||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"FIN"|"Finland"|"2005"|"2005"|98.7||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"FRA"|"France"|"2005"|"2005"|94.6||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"HUN"|"Hungary"|"2005"|"2005"|93.3||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"ISL"|"Iceland"|"2005"|"2005"|90||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"LUX"|"Luxembourg"|"2005"|"2005"|95.2||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"NOR"|"Norway"|"2005"|"2005"|99.2||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"POL"|"Poland"|"2005"|"2005"|90.6||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"PRT"|"Portugal"|"2006"|"2006"|99.7||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"SVK"|"Slovakia"|"2005"|"2005"|96.3||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"SWE"|"Sweden"|"2005"|"2005"|97.8||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"TUR"|"Turkey"|"2005"|"2005"|99.9||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"ALB"|"Albania"|"2005"|"2005"|98||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"ABW"|"Aruba"|"2005"|"2005"|100||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"AZE"|"Azerbaijan"|"2005"|"2005"|66.7||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"BIH"|"Bosnia and Herzegovina"|"2005"|"2005"|54.7||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"BRA"|"Brazil"|"2005"|"2005"|85||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"CMR"|"Cameroon"|"2005"|"2005"|97.1||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"CPV"|"Cabo Verde"|"2005"|"2005"|90||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"CYM"|"Cayman Islands"|"2005"|"2005"|81.8||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"CHL"|"Chile"|"2004"|"2004"|100||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"COL"|"Colombia"|"2006"|"2006"|78.2||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"COG"|"Congo"|"2005"|"2005"|62.5||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"HRV"|"Croatia"|"2005"|"2005"|85.2||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"CYP"|"Cyprus"|"2005"|"2005"|98||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"COD"|"Democratic Republic of the Congo"|"2005"|"2005"|99||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"DJI"|"Djibouti"|"2004"|"2004"|50||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"DOM"|"Dominican Republic"|"2005"|"2005"|94.9||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"ECU"|"Ecuador"|"2005"|"2005"|92.5||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"EGY"|"Egypt"|"2005"|"2005"|50||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"EST"|"Estonia"|"2005"|"2005"|94.1||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"ETH"|"Ethiopia"|"2005"|"2005"|37.5||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"GHA"|"Ghana"|"2005"|"2005"|85.9||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"GTM"|"Guatemala"|"2005"|"2005"|98.5||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"HTI"|"Haiti"|"2006"|"2006"|99.4||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"HKG"|"China, Hong Kong Special Administrative Region"|"2005"|"2005"|50||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"IND"|"India"|"2005"|"2005"|95.7||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"JAM"|"Jamaica"|"2005"|"2005"|100||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"JOR"|"Jordan"|"2005"|"2005"|53.3||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"LVA"|"Latvia"|"2005"|"2005"|96.4||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"LBN"|"Lebanon"|"2005"|"2005"|90.9||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"LTU"|"Lithuania"|"2005"|"2005"|96.2||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"MKD"|"North Macedonia"|"2005"|"2005"|68.4||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"MLT"|"Malta"|"2005"|"2005"|81.3||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"MUS"|"Mauritius"|"2005"|"2005"|75||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"MDA"|"Republic of Moldova"|"2005"|"2005"|91.1||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"MCO"|"Monaco"|"2005"|"2005"|100||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"MNG"|"Mongolia"|"2005"|"2005"|86||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"NPL"|"Nepal"|"2005"|"2005"|98.2||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"NIC"|"Nicaragua"|"2005"|"2005"|98.8||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"NER"|"Niger"|"2005"|"2005"|85.7||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"NGA"|"Nigeria"|"2005"|"2005"|23.5||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"PSE"|"Palestine"|"2005"|"2005"|97||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"PAK"|"Pakistan"|"2005"|"2005"|42.4||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"PAN"|"Panama"|"2005"|"2005"|97.8||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"PNG"|"Papua New Guinea"|"2005"|"2005"|97.7||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"PRY"|"Paraguay"|"2005"|"2005"|99.6||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"PER"|"Peru"|"2005"|"2005"|99.9||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"ROU"|"Romania"|"2005"|"2005"|99.3||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"LCA"|"Saint Lucia"|"2005"|"2005"|81.8||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"VCT"|"Saint Vincent and the Grenadines"|"2006"|"2006"|90||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"ZAF"|"South Africa"|"2005"|"2005"|83.3||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"SUR"|"Suriname"|"2005"|"2005"|95.1||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"TZA"|"United Republic of Tanzania"|"2005"|"2005"|94.9||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"TGO"|"Togo"|"2005"|"2005"|97.5||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"UGA"|"Uganda"|"2005"|"2005"|98||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"UKR"|"Ukraine"|"2005"|"2005"|95.6||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"URY"|"Uruguay"|"2005"|"2005"|91.2||
"BPBI_RA_PR"|"Percentage of private radio institutions"|"XDN"|"Sudan (pre-secession)"|"2005"|"2005"|16.7||
"BPBI_TV_PR"|"Percentage of private television institutions"|"AUT"|"Austria"|"2005"|"2005"|98.6||
"BPBI_TV_PR"|"Percentage of private television institutions"|"CZE"|"Czechia"|"2005"|"2005"|99.1||
"BPBI_TV_PR"|"Percentage of private television institutions"|"FRA"|"France"|"2005"|"2005"|92.9||
"BPBI_TV_PR"|"Percentage of private television institutions"|"HUN"|"Hungary"|"2005"|"2005"|74.3||
"BPBI_TV_PR"|"Percentage of private television institutions"|"ISL"|"Iceland"|"2005"|"2005"|90||
"BPBI_TV_PR"|"Percentage of private television institutions"|"KOR"|"Republic of Korea"|"2005"|"2005"|94.4||
"BPBI_TV_PR"|"Percentage of private television institutions"|"LUX"|"Luxembourg"|"2005"|"2005"|50||
"BPBI_TV_PR"|"Percentage of private television institutions"|"NOR"|"Norway"|"2005"|"2005"|95.1||
"BPBI_TV_PR"|"Percentage of private television institutions"|"POL"|"Poland"|"2005"|"2005"|96||
"BPBI_TV_PR"|"Percentage of private television institutions"|"PRT"|"Portugal"|"2006"|"2006"|87.5||
"BPBI_TV_PR"|"Percentage of private television institutions"|"SVK"|"Slovakia"|"2005"|"2005"|98.9||
"BPBI_TV_PR"|"Percentage of private television institutions"|"SWE"|"Sweden"|"2005"|"2005"|98.8||
"BPBI_TV_PR"|"Percentage of private television institutions"|"TUR"|"Turkey"|"2005"|"2005"|99.8||
"BPBI_TV_PR"|"Percentage of private television institutions"|"ALB"|"Albania"|"2005"|"2005"|98.6||
"BPBI_TV_PR"|"Percentage of private television institutions"|"AIA"|"Anguilla"|"2005"|"2005"|100||
"BPBI_TV_PR"|"Percentage of private television institutions"|"ABW"|"Aruba"|"2005"|"2005"|66.7||
"BPBI_TV_PR"|"Percentage of private television institutions"|"AZE"|"Azerbaijan"|"2005"|"2005"|88.2||
"BPBI_TV_PR"|"Percentage of private television institutions"|"BIH"|"Bosnia and Herzegovina"|"2005"|"2005"|76.3||
"BPBI_TV_PR"|"Percentage of private television institutions"|"BRA"|"Brazil"|"2005"|"2005"|90||
"BPBI_TV_PR"|"Percentage of private television institutions"|"CMR"|"Cameroon"|"2005"|"2005"|98.8||
"BPBI_TV_PR"|"Percentage of private television institutions"|"CYM"|"Cayman Islands"|"2005"|"2005"|100||
"BPBI_TV_PR"|"Percentage of private television institutions"|"CHL"|"Chile"|"2004"|"2004"|99.2||
"BPBI_TV_PR"|"Percentage of private television institutions"|"COL"|"Colombia"|"2006"|"2006"|73.6||
"BPBI_TV_PR"|"Percentage of private television institutions"|"CIV"|"Côte d'Ivoire"|"2005"|"2005"|25||
"BPBI_TV_PR"|"Percentage of private television institutions"|"HRV"|"Croatia"|"2005"|"2005"|93.8||
"BPBI_TV_PR"|"Percentage of private television institutions"|"CYP"|"Cyprus"|"2005"|"2005"|92.3||
"BPBI_TV_PR"|"Percentage of private television institutions"|"COD"|"Democratic Republic of the Congo"|"2005"|"2005"|97.7||
"BPBI_TV_PR"|"Percentage of private television institutions"|"DJI"|"Djibouti"|"2004"|"2004"|50||
"BPBI_TV_PR"|"Percentage of private television institutions"|"DOM"|"Dominican Republic"|"2005"|"2005"|97.8||
"BPBI_TV_PR"|"Percentage of private television institutions"|"ECU"|"Ecuador"|"2005"|"2005"|98||
"BPBI_TV_PR"|"Percentage of private television institutions"|"EGY"|"Egypt"|"2005"|"2005"|87.5||
"BPBI_TV_PR"|"Percentage of private television institutions"|"GHA"|"Ghana"|"2005"|"2005"|92.9||
"BPBI_TV_PR"|"Percentage of private television institutions"|"GTM"|"Guatemala"|"2005"|"2005"|93.9||
"BPBI_TV_PR"|"Percentage of private television institutions"|"HTI"|"Haiti"|"2006"|"2006"|96.9||
"BPBI_TV_PR"|"Percentage of private television institutions"|"HKG"|"China, Hong Kong Special Administrative Region"|"2005"|"2005"|71.4||
"BPBI_TV_PR"|"Percentage of private television institutions"|"IND"|"India"|"2005"|"2005"|98.8||
"BPBI_TV_PR"|"Percentage of private television institutions"|"JAM"|"Jamaica"|"2005"|"2005"|75||
"BPBI_TV_PR"|"Percentage of private television institutions"|"LVA"|"Latvia"|"2005"|"2005"|95.5||
"BPBI_TV_PR"|"Percentage of private television institutions"|"LBN"|"Lebanon"|"2005"|"2005"|90||
"BPBI_TV_PR"|"Percentage of private television institutions"|"LTU"|"Lithuania"|"2005"|"2005"|94.4||
"BPBI_TV_PR"|"Percentage of private television institutions"|"MKD"|"North Macedonia"|"2005"|"2005"|82.8||
"BPBI_TV_PR"|"Percentage of private television institutions"|"MLT"|"Malta"|"2005"|"2005"|66.7||
"BPBI_TV_PR"|"Percentage of private television institutions"|"MUS"|"Mauritius"|"2005"|"2005"|66.7||
"BPBI_TV_PR"|"Percentage of private television institutions"|"MDA"|"Republic of Moldova"|"2005"|"2005"|90||
"BPBI_TV_PR"|"Percentage of private television institutions"|"MCO"|"Monaco"|"2005"|"2005"|50||
"BPBI_TV_PR"|"Percentage of private television institutions"|"MNG"|"Mongolia"|"2005"|"2005"|51.4||
"BPBI_TV_PR"|"Percentage of private television institutions"|"NPL"|"Nepal"|"2005"|"2005"|83.3||
"BPBI_TV_PR"|"Percentage of private television institutions"|"NIC"|"Nicaragua"|"2005"|"2005"|93.3||
"BPBI_TV_PR"|"Percentage of private television institutions"|"NER"|"Niger"|"2005"|"2005"|40||
"BPBI_TV_PR"|"Percentage of private television institutions"|"NGA"|"Nigeria"|"2005"|"2005"|13.3||
"BPBI_TV_PR"|"Percentage of private television institutions"|"PSE"|"Palestine"|"2005"|"2005"|96.8||
"BPBI_TV_PR"|"Percentage of private television institutions"|"PAK"|"Pakistan"|"2005"|"2005"|82.7||
"BPBI_TV_PR"|"Percentage of private television institutions"|"PAN"|"Panama"|"2005"|"2005"|94.1||
"BPBI_TV_PR"|"Percentage of private television institutions"|"PNG"|"Papua New Guinea"|"2005"|"2005"|100||
"BPBI_TV_PR"|"Percentage of private television institutions"|"PRY"|"Paraguay"|"2005"|"2005"|100||
"BPBI_TV_PR"|"Percentage of private television institutions"|"PER"|"Peru"|"2005"|"2005"|99.8||
"BPBI_TV_PR"|"Percentage of private television institutions"|"ROU"|"Romania"|"2005"|"2005"|99.5||
"BPBI_TV_PR"|"Percentage of private television institutions"|"RWA"|"Rwanda"|"2006"|"2006"|50||
"BPBI_TV_PR"|"Percentage of private television institutions"|"LCA"|"Saint Lucia"|"2005"|"2005"|75||
"BPBI_TV_PR"|"Percentage of private television institutions"|"VCT"|"Saint Vincent and the Grenadines"|"2006"|"2006"|100||
"BPBI_TV_PR"|"Percentage of private television institutions"|"ZAF"|"South Africa"|"2005"|"2005"|66.7||
